key,address,accountnumber,opendataupdate,housetype,landuse,exemptclass,assessmentyear,currentyeartotalassessment,owneroccupancycode,homesteadcreditqualificationcode,homesteadqualificationdate,yearbuilt,datepurchased,zoning,box2,box4,box5,box6,box8,box7,box9a,box9,box10,totalchange
79790230983,1163 COULBOURN CORNER,79790230983,20230303,TH,Residential (R),Blank,2023,250033,Yes,Approved,2015.05.15,2011,2015.03.25,R10,250033,233100,120000,163900,250033,283900,16933.333333333332,266966.3333333333,283900,50800
79790230984,1165 COULBOURN CORNER,79790230984,20230303,TH,Residential (R),Blank,2023,256600,Yes,No Application,1899.12.30,2011,2019.08.26,R10,256600,239300,120000,171200,256600,291200,17300.0,273900.0,291200,51900
79790230985,1167 COULBOURN CORNER,79790230985,20230303,TH,Residential (R),Blank,2023,257133,Yes,No Application,1899.12.30,2011,2021.08.18,R10,257133,240300,120000,170800,257133,290800,16833.333333333332,273966.3333333333,290800,50500
79790230986,1169 COULBOURN CORNER,79790230986,20230303,TH,Residential (R),Blank,2023,245867,Yes,Approved,2019.04.20,2011,2019.02.01,R10,245867,228400,120000,160800,245867,280800,17466.666666666668,263333.6666666667,280800,52400
79790230987,1171 COULBOURN CORNER,79790230987,20230303,TH,Residential (R),Blank,2023,251967,Yes,No Application,1899.12.30,2011,2021.03.11,R10,251967,235400,120000,165100,251967,285100,16566.666666666668,268533.6666666667,285100,49700
79790230988,1173 COULBOURN CORNER,79790230988,20230303,TH,Residential (R),Blank,2023,249000,Yes,No Application,1899.12.30,2011,2022.07.26,R10,249000,230700,120000,165600,249000,285600,18300.0,267300.0,285600,54900
79790230989,1175 COULBOURN CORNER,79790230989,20230303,TH,Residential (R),Blank,2023,247500,Yes,Approved,2012.12.31,2011,2011.05.12,R10,247500,230700,120000,161100,247500,281100,16800.0,264300.0,281100,50400
79790230990,1177 COULBOURN CORNER,79790230990,20230303,TH,Residential (R),Blank,2023,248533,Yes,Approved,2015.07.02,2011,2011.05.12,R10,248533,231700,120000,162200,248533,282200,16833.333333333332,265366.3333333333,282200,50500
79790230991,1179 COULBOURN CORNER,79790230991,20230303,TH,Residential (R),Blank,2023,255267,Yes,No Application,1899.12.30,2011,2021.05.02,R10,255267,240100,120000,165600,255267,285600,15166.666666666666,270433.6666666667,285600,45500
79790230992,1181 COULBOURN CORNER,79790230992,20230303,TH,Residential (R),Blank,2023,256600,Yes,Approved,2019.09.27,2011,2019.07.01,R10,256600,239300,120000,171200,256600,291200,17300.0,273900.0,291200,51900
79790230993,1183 COULBOURN CORNER,79790230993,20230303,TH,Residential (R),Blank,2023,250400,Yes,No Application,1899.12.30,2011,2020.08.10,R10,250400,233700,120000,163800,250400,283800,16700.0,267100.0,283800,50100
79790230994,1185 COULBOURN CORNER,79790230994,20230303,TH,Residential (R),Blank,2023,249467, No ,No Application,1899.12.30,2011,2018.11.26,R10,249467,232000,120000,164400,249467,284400,17466.666666666668,266933.6666666667,284400,52400
79790230995,1187 COULBOURN CORNER,79790230995,20230303,TH,Residential (R),Blank,2023,249800,Yes,Approved,2012.12.31,2011,2011.04.14,R10,249800,232900,120000,163600,249800,283600,16900.0,266700.0,283600,50700
79790230996,1189 COULBOURN CORNER,79790230996,20230303,TH,Residential (R),Blank,2023,248000, No ,Denied,2023.01.11,2011,2017.12.19,R10,248000,229600,120000,164800,248000,284800,18400.0,266400.0,284800,55200
79790230997,1191 COULBOURN CORNER,79790230997,20230303,TH,Residential (R),Blank,2023,249000,Yes,No Application,1899.12.30,2011,2018.11.15,R10,249000,231600,120000,163800,249000,283800,17400.0,266400.0,283800,52200
79790230998,1193 COULBOURN CORNER,79790230998,20230303,TH,Residential (R),Blank,2023,256600,Yes,Approved,2018.06.07,2011,2018.05.01,R10,256600,239300,120000,171200,256600,291200,17300.0,273900.0,291200,51900
79790230999,COULBOURN CORNER,79790230999,20230303,TH,Residential (R),Blank,2023,256600,Yes,No Application,1899.12.30,2011,2018.11.01,R10,256600,239300,120000,171200,256600,291200,17300.0,273900.0,291200,51900
79790231000,1197 COULBOURN CORNER,79790231000,20230303,TH,Residential (R),Blank,2023,249567,Yes,Approved,2020.03.05,2011,2019.09.19,R10,249567,232100,120000,164500,249567,284500,17466.666666666668,267033.6666666667,284500,52400
79790231001,1199 COULBOURN CORNER,79790231001,20230303,TH,Residential (R),Blank,2023,249100,Yes,No Application,1899.12.30,2011,2020.08.25,R10,249100,233700,120000,159900,249100,279900,15400.0,264500.0,279900,46200
79790231002,1201 COULBOURN CORNER,79790231002,20230303,TH,Residential (R),Blank,2023,249000,Yes,Approved,2022.09.26,2011,2017.02.07,R10,249000,231600,120000,163800,249000,283800,17400.0,266400.0,283800,52200
79790231003,1203 COULBOURN CORNER,79790231003,20230303,TH,Residential (R),Blank,2023,253900,Yes,No Application,1899.12.30,2011,2020.10.15,R10,253900,236200,120000,169300,253900,289300,17700.0,271600.0,289300,53100
79790231004,1202 COULBOURN CORNER,79790231004,20230303,TH,Residential (R),Blank,2023,350633,Yes,Approved,2012.12.31,2011,2011.04.29,R10,350633,326900,120000,278100,350633,398100,23733.333333333332,374366.3333333333,398100,71200
79790231005,1200 COULBOURN CORNER,79790231005,20230303,TH,Residential (R),Blank,2023,352833,Yes,Approved,2022.03.22,2011,2022.01.12,R10,352833,329400,120000,279700,352833,399700,23433.333333333332,376266.3333333333,399700,70300
79790231006,1198 COULBOURN CORNER,79790231006,20230303,TH,Residential (R),Blank,2023,350233,Yes,Approved,2020.08.06,2011,2006.06.16,R10,350233,326500,120000,277700,350233,397700,23733.333333333332,373966.3333333333,397700,71200
79790231007,1166 COULBOURN CORNER,79790231007,20230303,TH,Residential (R),Blank,2023,349133,Yes,Approved,2012.08.02,2011,2011.06.16,R10,349133,325500,120000,276400,349133,396400,23633.333333333332,372766.3333333333,396400,70900
79790231008,1164 COULBOURN CORNER,79790231008,20230303,TH,Residential (R),Blank,2023,351567,Yes,Approved,2016.06.02,2011,2016.01.14,R10,351567,332000,120000,270700,351567,390700,19566.666666666668,371133.6666666667,390700,58700
79790231009,1162 COULBOURN CORNER,79790231009,20230303,TH,Residential (R),Blank,2023,342300, No ,No Application,1899.12.30,2011,2022.06.14,R10,342300,319100,120000,268700,342300,388700,23200.0,365500.0,388700,69600
79790231010,7289 STALLINGS DR,79790231010,20230303,TH,Residential (R),Blank,2023,334500,Yes,No Application,1899.12.30,2011,2023.01.12,R10,334500,311800,120000,259900,334500,379900,22700.0,357200.0,379900,68100
79790231011,7287 STALLINGS DR,79790231011,20230303,TH,Residential (R),Blank,2023,333633,Yes,Approved,2018.12.14,2011,2018.08.13,R10,333633,314900,120000,251100,333633,371100,18733.333333333332,352366.3333333333,371100,56200
79790231012,7285 STALLINGS DR,79790231012,20230303,TH,Residential (R),Blank,2023,323500,Yes,No Application,1899.12.30,2011,2017.12.28,R10,323500,305200,120000,240100,323500,360100,18300.0,341800.0,360100,54900
79790231013,7283 STALLINGS DR,79790231013,20230303,TH,Residential (R),Blank,2023,335000, No ,No Application,1899.12.30,2011,2021.06.17,R10,335000,307500,120000,270000,335000,390000,27500.0,362500.0,390000,82500
79790231014,7281 STALLINGS DR,79790231014,20230303,TH,Residential (R),Blank,2023,334433,Yes,No Application,1899.12.30,2011,2021.02.09,R10,334433,307200,120000,268900,334433,388900,27233.333333333332,361666.3333333333,388900,81700
79790231015,7279 STALLINGS DR,79790231015,20230303,TH,Residential (R),Blank,2023,337733,Yes,Approved,2020.03.05,2011,2019.07.12,R10,337733,314800,120000,263600,337733,383600,22933.333333333332,360666.3333333333,383600,68800
79790231016,7277 STALLINGS DR,79790231016,20230303,TH,Residential (R),Blank,2023,345167,Yes,Approved,2012.05.08,2011,2011.05.12,R10,345167,321800,120000,271900,345167,391900,23366.666666666668,368533.6666666667,391900,70100
79790231017,7275 STALLINGS DR,79790231017,20230303,TH,Residential (R),Blank,2023,331233,Yes,No Application,1899.12.30,2011,2016.07.14,R10,331233,312600,120000,248500,331233,368500,18633.333333333332,349866.3333333333,368500,55900
79790231018,7273 STALLINGS DR,79790231018,20230303,TH,Residential (R),Blank,2023,332400,Yes,No Application,1899.12.30,2011,2018.02.09,R10,332400,313700,120000,249800,332400,369800,18700.0,351100.0,369800,56100
79790231019,7271 STALLINGS DR,79790231019,20230303,TH,Residential (R),Blank,2023,339333,Yes,No Application,1899.12.30,2011,2020.07.10,R10,339333,313200,120000,271600,339333,391600,26133.333333333332,365466.3333333333,391600,78400
79790231020,7269 STALLINGS DR,79790231020,20230303,TH,Residential (R),Blank,2023,328533,Yes,No Application,1899.12.30,2011,2011.04.29,R10,328533,310000,120000,245600,328533,365600,18533.333333333332,347066.3333333333,365600,55600
79790231021,7267 STALLINGS DR,79790231021,20230303,TH,Residential (R),Blank,2023,328400, No ,Approved,2016.01.20,2011,2022.12.09,R10,328400,309900,120000,245400,328400,365400,18500.0,346900.0,365400,55500
79790231022,7265 STALLINGS DR,79790231022,20230303,TH,Residential (R),Blank,2023,333767,Yes,Approved,2012.02.14,2011,2011.06.27,R10,333767,311100,120000,259100,333767,379100,22666.666666666668,356433.6666666667,379100,68000
79790231023,7263 STALLINGS DR,79790231023,20230303,TH,Residential (R),Blank,2023,350967,Yes,No Application,1899.12.30,2011,2022.09.08,R10,350967,322000,120000,288900,350967,408900,28966.666666666668,379933.6666666667,408900,86900
79790231024,7261 STALLINGS DR,79790231024,20230303,TH,Residential (R),Blank,2023,344867,Yes,No Application,1899.12.30,2011,2022.01.13,R10,344867,315300,120000,284000,344867,404000,29566.666666666668,374433.6666666667,404000,88700
79790231025,7259 STALLINGS DR,79790231025,20230303,TH,Residential (R),Blank,2023,345067, No ,No Application,2022.10.27,2011,2022.01.11,R10,345067,313300,120000,288600,345067,408600,31766.666666666668,376833.6666666667,408600,95300
79790231026,7257 STALLINGS DR,79790231026,20230303,TH,Residential (R),Blank,2023,336800,Yes,No Application,1899.12.30,2011,2019.07.09,R10,336800,316600,120000,257200,336800,377200,20200.0,357000.0,377200,60600
79790231027,7255 STALLINGS DR,79790231027,20230303,TH,Residential (R),Blank,2023,335633, No ,Denied,2015.07.31,2011,2011.03.25,R10,335633,316800,120000,253300,335633,373300,18833.333333333332,354466.3333333333,373300,56500
79790231028,7253 STALLINGS DR,79790231028,20230303,TH,Residential (R),Blank,2023,338800,Yes,Approved,2011.11.15,2011,2011.03.25,R10,338800,319800,120000,256800,338800,376800,19000.0,357800.0,376800,57000
79790231029,7251 STALLINGS DR,79790231029,20230303,TH,Residential (R),Blank,2023,345833,Yes,No Application,1899.12.30,2011,2018.06.28,R10,345833,322400,120000,272700,345833,392700,23433.333333333332,369266.3333333333,392700,70300
79790231030,7249 STALLINGS DR,79790231030,20230303,TH,Residential (R),Blank,2023,350300,Yes,No Application,1899.12.30,2011,2021.10.05,R10,350300,317200,120000,296500,350300,416500,33100.0,383400.0,416500,99300
79790231031,7247 STALLINGS DR,79790231031,20230303,TH,Residential (R),Blank,2023,329333,Yes,Approved,2015.12.30,2011,2015.11.20,R10,329333,310800,120000,246400,329333,366400,18533.333333333332,347866.3333333333,366400,55600
79790231032,7245 STALLINGS DR,79790231032,20230303,TH,Residential (R),Blank,2023,330633, No ,No Application,1899.12.30,2011,2017.03.28,R10,330633,312000,120000,247900,330633,367900,18633.333333333332,349266.3333333333,367900,55900
79790231033,7243 STALLINGS DR,79790231033,20230303,TH,Residential (R),Blank,2023,342900,Yes,No Application,1899.12.30,2011,2022.01.10,R10,342900,312900,120000,282900,342900,402900,30000.0,372900.0,402900,90000
79790231034,7241 STALLINGS DR,79790231034,20230303,TH,Residential (R),Blank,2023,329333,Yes,Approved,2013.04.30,2011,2011.09.14,R10,329333,310800,120000,246400,329333,366400,18533.333333333332,347866.3333333333,366400,55600
79790231035,7239 STALLINGS DR,79790231035,20230303,TH,Residential (R),Blank,2023,330100,Yes,Approved,2017.03.02,2011,2016.08.25,R10,330100,311500,120000,247300,330100,367300,18600.0,348700.0,367300,55800
79790231036,7237 STALLINGS DR,79790231036,20230303,TH,Exempt (E),OTH Disabled Veteran (020),2023,344833,Yes,Approved,2018.07.06,2011,2013.01.15,R10,344833,313100,120000,288300,344833,408300,31733.333333333332,376566.3333333333,408300,95200
79790231037,7264 STALLINGS DR,79790231037,20230303,TH,Residential (R),Blank,2023,346767,Yes,No Application,1899.12.30,2011,2011.04.27,R10,346767,323300,120000,273700,346767,393700,23466.666666666668,370233.6666666667,393700,70400
79790231038,7266 STALLINGS DR,79790231038,20230303,TH,Residential (R),Blank,2023,353333,Yes,No Application,1899.12.30,2011,2021.10.12,R10,353333,328300,120000,283400,353333,403400,25033.333333333332,378366.3333333333,403400,75100
79790231039,7268 STALLINGS DR,79790231039,20230303,TH,Residential (R),Blank,2023,331200,Yes,No Application,1899.12.30,2011,2017.08.04,R10,331200,308700,120000,256200,331200,376200,22500.0,353700.0,376200,67500
79790231040,7270 STALLINGS DR,79790231040,20230303,TH,Residential (R),Blank,2023,322700,Yes,Approved,2021.03.24,2011,2021.12.02,R10,322700,295200,120000,257700,322700,377700,27500.0,350200.0,377700,82500
79790231041,7272 STALLINGS DR,79790231041,20230303,TH,Residential (R),Blank,2023,360633,Yes,No Application,1899.12.30,2011,2022.06.27,R10,360633,333300,120000,295300,360633,415300,27333.333333333332,387966.3333333333,415300,82000
79790231042,7274 STALLINGS DR,79790231042,20230303,TH,Residential (R),Blank,2023,344567,Yes,No Application,1899.12.30,2011,2020.06.23,R10,344567,320700,120000,272300,344567,392300,23866.666666666668,368433.6666666667,392300,71600
79790231043,7276 STALLINGS DR,79790231043,20230303,TH,Residential (R),Blank,2023,366300, No ,Denied,2018.07.26,2011,2017.04.11,R10,366300,341600,120000,295700,366300,415700,24700.0,391000.0,415700,74100
79790231044,7278 STALLINGS DR,79790231044,20230303,TH,Residential (R),Blank,2023,340933,Yes,Approved,2013.07.18,2011,2013.06.28,R10,340933,317800,120000,267200,340933,387200,23133.333333333332,364066.3333333333,387200,69400
79790231045,7280 STALLINGS DR,79790231045,20230303,TH,Residential (R),Blank,2023,335633, No ,No Application,1899.12.30,2011,2022.04.01,R10,335633,310300,120000,266300,335633,386300,25333.333333333332,360966.3333333333,386300,76000
79790231046,7282 STALLINGS DR,79790231046,20230303,TH,Residential (R),Blank,2023,329800, No ,No Application,1899.12.30,2011,2020.01.31,R10,329800,305700,120000,258000,329800,378000,24100.0,353900.0,378000,72300
79790231047,7284 STALLINGS DR,79790231047,20230303,TH,Residential (R),Blank,2023,352267,Yes,Approved,2018.09.14,2011,2021.05.20,R10,352267,325500,120000,285800,352267,405800,26766.666666666668,379033.6666666667,405800,80300
79790231048,7286 STALLINGS DR,79790231048,20230303,TH,Residential (R),Blank,2023,355167,Yes,No Application,1899.12.30,2011,2018.03.14,R10,355167,329600,120000,286300,355167,406300,25566.666666666668,380733.6666666667,406300,76700
79790231049,7288 STALLINGS DR,79790231049,20230303,TH,Residential (R),Blank,2023,318167, No ,No Application,1899.12.30,2011,2021.07.28,R10,318167,296300,120000,241900,318167,361900,21866.666666666668,340033.6666666667,361900,65600
79790231050,7290 STALLINGS DR,79790231050,20230303,TH,Residential (R),Blank,2023,334000,Yes,Approved,2012.01.24,2011,2011.07.25,R10,334000,311300,120000,259400,334000,379400,22700.0,356700.0,379400,68100
79790231051,7292 STALLINGS DR,79790231051,20230303,TH,Residential (R),Blank,2023,333300,Yes,No Application,1899.12.30,2011,2013.08.29,R10,333300,309000,120000,261900,333300,381900,24300.0,357600.0,381900,72900
79790231052,7294 STALLINGS DR,79790231052,20230303,TH,Residential (R),Blank,2023,345933,Yes,No Application,1899.12.30,2011,2021.05.29,R10,345933,323800,120000,270200,345933,390200,22133.333333333332,368066.3333333333,390200,66400
79790231053,7296 STALLINGS DR,79790231053,20230303,TH,Residential (R),Blank,2023,330033, No ,No Application,1899.12.30,2011,2011.07.21,R10,330033,307600,120000,254900,330033,374900,22433.333333333332,352466.3333333333,374900,67300
79790231054,7298 STALLINGS DR,79790231054,20230303,TH,Residential (R),Blank,2023,325033,Yes,No Application,1899.12.30,2011,2021.01.08,R10,325033,301500,120000,252100,325033,372100,23533.333333333332,348566.3333333333,372100,70600
79790231055,7300 STALLINGS DR,79790231055,20230303,TH,Residential (R),Blank,2023,335700,Yes,No Application,1899.12.30,2011,2021.09.03,R10,335700,314200,120000,258700,335700,378700,21500.0,357200.0,378700,64500
79790231056,7302 STALLINGS DR,79790231056,20230303,TH,Residential (R),Blank,2023,338833,Yes,Approved,2018.11.09,2011,2023.01.18,R10,338833,314500,120000,267500,338833,387500,24333.333333333332,363166.3333333333,387500,73000
79790231057,7304  STALLINGS DR,79790231057,20230303,TH,Residential (R),Blank,2023,360333,Yes,Approved,2012.07.25,2011,2011.10.20,R10,360333,336000,120000,289000,360333,409000,24333.333333333332,384666.3333333333,409000,73000
79790231058,7306 STALLINGS DR,79790231058,20230303,TH,Residential (R),Blank,2023,342100, No ,No Application,1899.12.30,2011,2011.10.27,R10,342100,318900,120000,268500,342100,388500,23200.0,365300.0,388500,69600
79790231059,7308 STALLINGS DR,79790231059,20230303,TH,Residential (R),Blank,2023,347000,Yes,Approved,2013.05.03,2011,2011.11.02,R10,347000,323500,120000,274000,347000,394000,23500.0,370500.0,394000,70500
79790231060,7310 STALLINGS DR,79790231060,20230303,TH,Residential (R),Blank,2023,362667,Yes,No Application,2022.06.14,2011,2022.01.27,R10,362667,338200,120000,291600,362667,411600,24466.666666666668,387133.6666666667,411600,73400
79790231061,7312 STALLINGS DR,79790231061,20230303,TH,Residential (R),Blank,2023,363867, No ,No Application,1899.12.30,2011,2018.11.27,R10,363867,339300,120000,293000,363867,413000,24566.666666666668,388433.6666666667,413000,73700
79790231062,7314 STALLINGS DR,79790231062,20230303,TH,Residential (R),Blank,2023,369600,Yes,No Application,1899.12.30,2011,2021.06.15,R10,369600,343500,120000,301800,369600,421800,26100.0,395700.0,421800,78300
79790231081,7062 INGRAHM DRIVE,79790231081,20230303,TH,Residential (R),Blank,2023,369467,Yes,No Application,2023.02.14,2010,2017.10.10,,369467,348600,120000,291200,369467,411200,20866.666666666668,390333.6666666667,411200,62600
79790231295,6829 ARCHIBALD DR,79790231295,20230303,TH,Residential (R),Blank,2023,244933,Yes,No Application,1899.12.30,2010,2019.10.17,,244933,227500,120000,159800,244933,279800,17433.333333333332,262366.3333333333,279800,52300
79790231296,6831 ARCHIBALD DR,79790231296,20230303,TH,Residential (R),Blank,2023,242033,Yes,No Application,1899.12.30,2010,2019.10.03,,242033,224800,120000,156500,242033,276500,17233.333333333332,259266.33333333334,276500,51700
79790231297,6833 ARCHIBALD DR,79790231297,20230303,TH,Residential (R),Blank,2023,240667,Yes,Approved,2018.04.18,2010,2018.02.13,,240667,223500,120000,155000,240667,275000,17166.666666666668,257833.66666666666,275000,51500
79790231298,6835 ARCHIBALD DR,79790231298,20230303,TH,Residential (R),Blank,2023,247567,Yes,No Application,1899.12.30,2010,2022.04.21,,247567,229000,120000,164700,247567,284700,18566.666666666668,266133.6666666667,284700,55700
79790231299,6837 ARCHIBALD DR,79790231299,20230303,TH,Residential (R),Blank,2023,245467,Yes,No Application,2010.11.09,2010,2010.11.09,,245467,228000,120000,160400,245467,280400,17466.666666666668,262933.6666666667,280400,52400
79790231300,6839 ARCHIBALD DR,79790231300,20230303,TH,Residential (R),Blank,2023,241067,Yes,No Application,1899.12.30,2010,2018.02.09,,241067,223900,120000,155400,241067,275400,17166.666666666668,258233.66666666666,275400,51500
79790231301,6841 ARCHIBALD DR,79790231301,20230303,TH,Residential (R),Blank,2023,240100,Yes,Approved,2010.12.14,2010,2010.11.09,,240100,223000,120000,154300,240100,274300,17100.0,257200.0,274300,51300
79790231302,6843 ARCHIBALD DR,79790231302,20230303,TH,Residential (R),Blank,2023,244267,Yes,No Application,1899.12.30,2010,2013.09.09,,244267,226900,120000,159000,244267,279000,17366.666666666668,261633.66666666666,279000,52100
79790231303,6845 ARCHIBALD DR,79790231303,20230303,TH,Residential (R),Blank,2023,248200,Yes,Approved,2019.03.01,2010,2018.11.28,,248200,230600,120000,163400,248200,283400,17600.0,265800.0,283400,52800
79790231304,6847 ARCHIBALD DR,79790231304,20230303,TH,Residential (R),Blank,2023,240533,Yes,No Application,1899.12.30,2010,2022.11.22,,240533,223400,120000,154800,240533,274800,17133.333333333332,257666.33333333334,274800,51400
79790231305,6849 ARCHIBALD DR,79790231305,20230303,TH,Residential (R),Blank,2023,239667,Yes,Approved,2018.05.15,2010,2018.04.05,,239667,222600,120000,153800,239667,273800,17066.666666666668,256733.66666666666,273800,51200
79790231306,6851 ARCHIBALD DR,79790231306,20230303,TH,Residential (R),Blank,2023,245467, No ,Denied,2018.09.18,2010,2010.11.09,,245467,228000,120000,160400,245467,280400,17466.666666666668,262933.6666666667,280400,52400
79790231307,6853 ARCHIBALD DR,79790231307,20230303,TH,Residential (R),Blank,2023,245333,Yes,Approved,2014.12.02,2010,2014.05.16,,245333,227900,120000,160200,245333,280200,17433.333333333332,262766.3333333333,280200,52300
79790231308,6855 ARCHIBALD DR,79790231308,20230303,TH,Residential (R),Blank,2023,241933,Yes,No Application,1899.12.30,2010,2021.06.16,,241933,224700,120000,156400,241933,276400,17233.333333333332,259166.33333333334,276400,51700
79790231309,6857 ARCHIBALD DR,79790231309,20230303,TH,Residential (R),Blank,2023,239567,Yes,Approved,2019.04.29,2010,2019.02.08,,239567,222500,120000,153700,239567,273700,17066.666666666668,256633.66666666666,273700,51200
79790231310,6859 ARCHIBALD DR,79790231310,20230303,TH,Residential (R),Blank,2023,244900,Yes,Approved,2019.01.22,2010,2018.11.01,,244900,225600,120000,163500,244900,283500,19300.0,264200.0,283500,57900
79790231311,6861 ARCHIBALD DR,79790231311,20230303,TH,Residential (R),Blank,2023,245600,Yes,No Application,1899.12.30,2010,2020.06.02,,245600,228300,120000,160200,245600,280200,17300.0,262900.0,280200,51900
79790231312,6863 ARCHIBALD DR,79790231312,20230303,TH,Residential (R),Blank,2023,236267,Yes,Approved,2014.04.03,2010,2010.08.25,,236267,219400,120000,150000,236267,270000,16866.666666666668,253133.66666666666,270000,50600
79790231313,6865 ARCHIBALD DR,79790231313,20230303,TH,Residential (R),Blank,2023,243433, No ,Denied,2020.05.29,2010,2020.02.27,,243433,224400,120000,161500,243433,281500,19033.333333333332,262466.3333333333,281500,57100
79790231314,6867 ARCHIBALD DR,79790231314,20230303,TH,Residential (R),Blank,2023,245867, No ,Approved,2012.12.26,2010,2010.08.06,,245867,228400,120000,160800,245867,280800,17466.666666666668,263333.6666666667,280800,52400
79790231315,6869 ARCHIBALD DR,79790231315,20230303,TH,Residential (R),Blank,2023,245567, No ,No Application,2014.09.08,2010,2013.08.14,,245567,228100,120000,160500,245567,280500,17466.666666666668,263033.6666666667,280500,52400
79790231316,6871 ARCHIBALD DR,79790231316,20230303,TH,Residential (R),Blank,2023,239167, No ,No Application,1899.12.30,2010,2010.08.03,,239167,222100,120000,153300,239167,273300,17066.666666666668,256233.66666666666,273300,51200
79790231317,6873 ARCHIBALD DR,79790231317,20230303,TH,Residential (R),Blank,2023,235000,Yes,No Application,1899.12.30,2010,2022.07.01,,235000,219400,120000,146200,235000,266200,15600.0,250600.0,266200,46800
79790231318,6875 ARCHIBALD DR,79790231318,20230303,TH,Residential (R),Blank,2023,246733,Yes,No Application,1899.12.30,2010,2018.08.30,,246733,229200,120000,161800,246733,281800,17533.333333333332,264266.3333333333,281800,52600
79790231319,6877 ARCHIBALD DR,79790231319,20230303,TH,Residential (R),Blank,2023,245633,Yes,Approved,2019.01.22,2010,2018.11.27,,245633,228200,120000,160500,245633,280500,17433.333333333332,263066.3333333333,280500,52300
79790231320,6879 ARCHIBALD DR,79790231320,20230303,TH,Residential (R),Blank,2023,240967,Yes,No Application,1899.12.30,2010,2019.10.18,,240967,223800,120000,155300,240967,275300,17166.666666666668,258133.66666666666,275300,51500
79790231321,6881 ARCHIBALD DR,79790231321,20230303,TH,Residential (R),Blank,2023,239667, No ,Denied,2017.02.16,2010,2010.07.09,,239667,222600,120000,153800,239667,273800,17066.666666666668,256733.66666666666,273800,51200
79790231322,6883 ARCHIBALD DR,79790231322,20230303,TH,Residential (R),Blank,2023,245867, No ,No Application,1899.12.30,2010,2010.07.09,,245867,228400,120000,160800,245867,280800,17466.666666666668,263333.6666666667,280800,52400
79790231323,6885 ARCHIBALD DR,79790231323,20230303,TH,Residential (R),Blank,2023,247167,Yes,No Application,1899.12.30,2010,2016.07.18,,247167,229600,120000,162300,247167,282300,17566.666666666668,264733.6666666667,282300,52700
79790231324,6887 ARCHIBALD DR,79790231324,20230303,TH,Residential (R),Blank,2023,241067,Yes,Approved,2017.10.19,2010,2017.08.14,,241067,223900,120000,155400,241067,275400,17166.666666666668,258233.66666666666,275400,51500
79790231325,6889 ARCHIBALD DR,79790231325,20230303,TH,Residential (R),Blank,2023,239900,Yes,Approved,2015.10.09,2010,2015.09.02,,239900,222800,120000,154100,239900,274100,17100.0,257000.0,274100,51300
79790231326,6891 ARCHIBALD,79790231326,20230303,TH,Residential (R),Blank,2023,248867,Yes,No Application,2023.02.21,2010,2020.07.02,,248867,230400,120000,165800,248867,285800,18466.666666666668,267333.6666666667,285800,55400
79790231327,839 CROGGAN CRESCENT,79790231327,20230303,TH,Residential (R),Blank,2023,243733,Yes,Approved,2013.10.04,2010,2013.06.27,,243733,224800,120000,161600,243733,281600,18933.333333333332,262666.3333333333,281600,56800
79790231328,837 CROGGAN CRESCENT,79790231328,20230303,TH,Residential (R),Blank,2023,237200,Yes,Approved,2017.10.24,2010,2017.07.17,,237200,220300,120000,151000,237200,271000,16900.0,254100.0,271000,50700
79790231329,835 CROGGAN CRESCENT,79790231329,20230303,TH,Residential (R),Blank,2023,242867,Yes,Approved,2014.11.19,2010,2014.08.01,,242867,225600,120000,157400,242867,277400,17266.666666666668,260133.66666666666,277400,51800
79790231330,833 CROGGAN CRESCENT,79790231330,20230303,TH,Residential (R),Blank,2023,239267,Yes,No Application,2023.02.07,2010,2018.05.21,,239267,222200,120000,153400,239267,273400,17066.666666666668,256333.66666666666,273400,51200
79790231331,831 CROGGAN CRESCENT,79790231331,20230303,TH,Residential (R),Blank,2023,239800, No ,No Application,1899.12.30,2010,2013.10.29,,239800,222700,120000,154000,239800,274000,17100.0,256900.0,274000,51300
79790231332,829 CROGGAN CRESCENT,79790231332,20230303,TH,Residential (R),Blank,2023,248167,Yes,No Application,1899.12.30,2010,2021.06.23,,248167,229200,120000,166100,248167,286100,18966.666666666668,267133.6666666667,286100,56900
79790231333,827 CROGGAN CRESCENT,79790231333,20230303,TH,Residential (R),Blank,2023,241867,Yes,No Application,1899.12.30,2010,2021.04.08,,241867,224800,120000,156000,241867,276000,17066.666666666668,258933.66666666666,276000,51200
79790231334,825 CROGGAN CRESCENT,79790231334,20230303,TH,Residential (R),Blank,2023,238000,Yes,Approved,2019.09.24,2010,2019.06.04,,238000,221000,120000,152000,238000,272000,17000.0,255000.0,272000,51000
79790231335,823 CROGGAN CRESCENT,79790231335,20230303,TH,Residential (R),Blank,2023,238033,Yes,No Application,1899.12.30,2010,2022.04.27,,238033,219400,120000,155300,238033,275300,18633.333333333332,256666.33333333334,275300,55900
79790231336,821 CROGGAN CRESCENT,79790231336,20230303,TH,Residential (R),Blank,2023,246400,Yes,No Application,1899.12.30,2010,2020.06.17,,246400,228900,120000,161400,246400,281400,17500.0,263900.0,281400,52500
79790231337,819 CROGGAN CRESCENT,79790231337,20230303,TH,Residential (R),Blank,2023,249367,Yes,No Application,1899.12.30,2010,2022.07.11,,249367,233300,120000,161500,249367,281500,16066.666666666666,265433.6666666667,281500,48200
